Country Name,Sub-Region,Series Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Greece,Southern Europe,Current health expenditure (% of GDP),7.24332571,7.9878397,8.23378086,8.44915676,8.09390354,8.56466961,8.25866985,8.39808178,8.82774258,9.40688515,9.51564121,9.02808571,8.79238129,8.31875896,7.84993553,8.01678371,8.21496582,7.96522522,7.71544075
Greece,Southern Europe,Current health expenditure per capita (current US$),885.4104004,1004.81543,1168.824097,1566.40979,1782.695923,1935.267578,2052.875488,2426.759521,2840.508545,2809.05957,2564.369873,2338.915771,1948.248169,1813.878296,1705.11438,1452.074463,1488.198608,1505.941406,1566.899902
Greece,Southern Europe,"Current health expenditure per capita, PPP (current international $)",1417.777954,1678.575684,1864.497559,2019.099609,2061.648193,2194.105469,2358.683105,2462.738281,2728.052002,2859.5979,2678.997559,2356.136963,2214.805908,2163.44165,2100.169922,2149.341309,2238.928467,2273.587891,2340.165771
Grenada,Caribbean,Current health expenditure (% of GDP),5.35886383,5.62456989,6.1756978,5.28485727,5.36568451,5.14460278,5.11352158,5.23867893,5.386199,5.43471003,5.41881227,5.80423355,5.82235813,5.62652922,4.77353573,4.64675617,4.44077301,4.59776449,4.46386862
Grenada,Caribbean,Current health expenditure per capita (current US$),270.9839172,283.4758301,322.0144043,300.3641968,308.148407,341.8997498,340.3971558,377.7578735,421.8442993,396.1437683,393.3341065,423.1154175,433.5095215,438.2797241,399.5325317,422.7217712,427.5127258,466.7496033,474.5328064
Grenada,Caribbean,"Current health expenditure per capita, PPP (current international $)",406.6803589,425.6327515,489.3243103,465.2601318,480.4103394,536.4090576,525.7269898,585.5205078,618.0680542,584.8953857,584.7092285,640.6806641,643.7321777,643.4303589,593.0568848,617.1528931,614.7001953,673.0030518,693.817749
Guatemala,Central America,Current health expenditure (% of GDP),5.69112062,6.40109396,6.34377003,6.47980595,6.5285573,6.36888361,6.59030056,6.35892963,6.2551446,6.38094711,6.14943743,5.93635654,6.01474953,5.68028307,5.80132627,5.85707808,5.83935881,5.81384373,5.70716429
Guatemala,Central America,Current health expenditure per capita (current US$),83.95554352,100.3934326,107.955986,113.6128998,122.2627335,132.334137,148.7137756,158.3339233,174.7788696,168.1847839,173.7517853,189.2429047,198.4665527,196.1355896,213.942749,229.8061981,241.7825317,259.9125061,259.6201782
Guatemala,Central America,"Current health expenditure per capita, PPP (current international $)",244.9687653,315.9399414,322.6794739,336.1853333,350.4859619,355.7437134,390.6746216,402.3773499,407.6402893,412.0981751,404.4276123,406.3168945,422.9291382,412.6646423,438.1582642,456.1781921,464.5393372,474.8075867,482.9605713
Guinea,Western Africa,Current health expenditure (% of GDP),4.74565029,4.88879013,5.36134958,4.77804708,4.78207541,4.04244757,3.61067438,3.43229818,3.26221275,3.57714295,3.42332411,3.78955078,3.50398302,3.46079683,4.78097677,5.80920601,5.39708233,4.27482462,3.93172431
Guinea,Western Africa,Current health expenditure per capita (current US$),23.25868988,22.10671425,25.11627769,25.97815895,26.85185814,19.99720573,16.37105751,22.65211487,23.32725334,24.11268997,23.04640198,24.67529106,24.29986,26.61382103,37.69287872,44.68756485,39.55763626,36.50824356,38.31764221
Guinea,Western Africa,"Current health expenditure per capita, PPP (current international $)",77.33316803,82.42925262,95.95030975,87.61129761,90.22383118,88.33000183,52.46367264,53.49439621,52.75217056,56.32722473,55.94775009,65.23576355,61.60451508,65.07161713,92.91739655,115.3910751,116.9672546,101.1099167,109.2428207
Guinea-Bissau,Western Africa,Current health expenditure (% of GDP),6.84018946,6.39969349,6.15985727,6.50510693,7.66747808,7.22372293,7.08390236,7.36150503,6.95112944,7.00096798,6.46586418,6.13526964,5.76361847,6.9278307,9.51437759,8.59115314,7.65348768,6.84708118,6.99553871
Guinea-Bissau,Western Africa,Current health expenditure per capita (current US$),20.70239449,19.8405323,20.14164352,24.20259094,31.0591526,31.52978706,30.46108055,36.34542084,41.70643997,39.16440582,36.09091187,43.17166519,35.52560806,43.96840286,59.30418015,51.83914566,50.6244812,50.57252884,53.29457474
Guinea-Bissau,Western Africa,"Current health expenditure per capita, PPP (current international $)",75.24308777,71.17668915,68.29579163,73.5620575,89.39678192,88.43443298,89.2438736,95.97375488,93.01377106,95.14302826,90.63152313,92.43981934,84.71400452,104.1770706,143.3426971,135.2644501,126.1629639,118.7853775,123.1843796
Guyana,South America,Current health expenditure (% of GDP),4.19365501,4.02737045,4.21835184,4.2945528,4.72486782,4.97511816,5.21391296,5.54291868,5.58608246,5.70194817,5.86968994,5.5727334,5.15344524,5.23556042,5.31300068,5.36894894,5.14076519,5.65979004,5.93609333
Guyana,South America,Current health expenditure per capita (current US$),63.1490097,60.86844635,65.68416595,68.69402313,79.27994537,87.48361969,101.8866577,129.2283936,143.8078766,154.4651794,176.9506683,190.9325562,195.220047,206.0122986,214.1989899,223.6776733,233.5249481,263.2581482,295.5578919
Guyana,South America,"Current health expenditure per capita, PPP (current international $)",243.0802612,245.0710754,266.4615173,275.625,312.9246826,333.4271545,237.8826904,277.8930054,291.8387756,304.1746521,332.8829041,340.4000855,336.1725464,363.0925903,387.9768982,406.2045898,404.3433228,467.4169312,512.9215698
Haiti,Caribbean,Current health expenditure (% of GDP),6.87873936,6.60283327,5.98888016,5.76704884,5.85191727,5.50935555,5.5010376,5.90158033,6.01590109,6.16915989,8.14559841,10.2313633,9.66829586,7.23788214,7.79763603,8.62852955,8.43686771,8.08468342,7.69460344
Haiti,Caribbean,Current health expenditure per capita (current US$),29.78231049,26.90669823,21.99154663,18.31630516,23.67709351,24.89042091,28.71922302,37.11300278,39.96041489,40.94065857,54.9171524,75.70629883,73.7585144,58.3646965,64.02371216,67.40187836,59.13440323,62.72842407,64.24588013
Haiti,Caribbean,"Current health expenditure per capita, PPP (current international $)",93.81253052,89.52986145,80.91612244,78.34844208,77.48604584,75.34593964,77.98433685,87.37458038,90.13020325,94.51832581,120.4519043,160.5503693,156.7504425,122.2214127,136.4888458,152.3836517,150.7802734,147.0072784,143.6287842
Honduras,Central America,Current health expenditure (% of GDP),6.26817942,5.92998314,6.2445755,6.8900466,6.85484314,7.50086403,7.86318684,8.08494949,8.60362625,8.9959259,8.72536373,8.79187012,8.65655136,8.47723007,7.91455746,7.48378992,7.69098616,7.00069904,7.04958153
Honduras,Central America,Current health expenditure per capita (current US$),68.51774597,67.19782257,70.8179245,79.79921722,83.47966766,98.11772919,112.4480057,127.9885101,149.6478577,161.0005493,166.1611633,183.6016846,185.6259155,178.2416534,174.5997925,172.2920532,180.1677551,171.5148926,176.2472687
Honduras,Central America,"Current health expenditure per capita, PPP (current international $)",164.7540588,159.3228607,172.3016357,197.4028626,209.05513,244.2501068,274.6661072,301.0739136,333.0869141,335.2622681,334.4035339,350.3120422,359.2704163,361.394104,348.090271,339.4747009,360.1787109,344.2052612,362.2604675
Hungary,Eastern Europe,Current health expenditure (% of GDP),6.77804375,6.82614756,7.12101698,8.11923409,7.77005482,8.00078201,7.78737354,7.21529293,7.09688091,7.2392807,7.5076437,7.52545595,7.44883251,7.24911928,7.07047558,6.88948917,7.04818678,6.79227543,6.70007229
Hungary,Eastern Europe,Current health expenditure per capita (current US$),313.1085815,359.6974793,473.1278381,682.8656616,798.4536133,895.2033081,893.2030029,1003.258179,1117.202271,943.6876831,983.1108398,1063.432251,961.1383667,990.6311646,1006.156494,870.5192261,914.1935425,981.0388794,1081.802856
Hungary,Eastern Europe,"Current health expenditure per capita, PPP (current international $)",802.8753662,900.8530884,1032.775024,1254.005981,1259.805664,1364.599365,1427.435913,1372.69397,1467.767578,1496.833618,1618.288452,1720.48938,1722.257813,1773.085571,1808.397217,1834.953613,1949.05249,2003.747681,2115.192383
Iceland,Northern Europe,Current health expenditure (% of GDP),8.95112514,8.81703854,9.48969269,9.97767162,9.46441174,9.14713573,8.82959843,8.63206863,8.58694077,8.86763096,8.53229141,8.25131226,8.19516754,8.22141075,8.27935791,8.13130188,8.16513538,8.3432579,8.46930885
Iceland,Northern Europe,Current health expenditure per capita (current US$),2873.848145,2557.269531,3091.28833,3955.023926,4497.974121,5213.475586,5071.869629,6085.484863,4946.0625,3693.556885,3644.802734,3866.707275,3705.375244,4028.831543,4474.374023,4281.575684,5067.690918,6109.912109,6530.932129
Iceland,Northern Europe,"Current health expenditure per capita, PPP (current international $)",2666.730713,2822.038086,3110.162598,3272.38623,3381.32373,3426.033936,3498.621094,3627.292236,3798.194824,3744.665283,3352.713623,3317.452148,3383.854492,3592.393311,3770.976807,3979.375,4314.76123,4739.734375,5113.22168
India,Southern Asia,Current health expenditure (% of GDP),4.03493309,4.26278067,4.24016762,4.00848055,3.95739198,3.79116249,3.63477802,3.51754212,3.51468062,3.48537874,3.27211905,3.24634194,3.32935309,3.74944162,3.61956549,3.59565997,3.51098323,3.53500652,3.544245
India,Southern Asia,Current health expenditure per capita (current US$),18.50239372,19.79767799,20.23548126,21.99779892,25.06458473,27.66702271,29.56233788,35.85623932,37.88212204,38.30339432,45.12977219,48.60390472,48.94621658,56.11839676,57.07431793,58.91690063,60.60255051,69.32007599,72.83453369
India,Southern Asia,"Current health expenditure per capita, PPP (current international $)",88.54707336,98.49325562,101.5754089,103.7686615,111.7201767,117.1610947,122.2366486,129.9201202,134.8325501,142.7907257,145.4659882,150.1291657,163.4576721,196.9314728,205.6907501,220.5536652,232.9469757,253.4210205,275.1304016
Indonesia,South-Eastern Asia,Current health expenditure (% of GDP),1.90931416,2.17417526,2.03304791,2.30133748,2.17213154,2.58409047,2.67202187,2.87617064,2.61300087,2.68494344,2.96089983,2.95542026,2.9028666,2.96065068,3.11712098,2.99113512,3.08569908,2.86824059,2.87053037
Indonesia,South-Eastern Asia,Current health expenditure per capita (current US$),16.20165443,17.69404984,19.90477753,26.67323875,27.17466164,35.50515366,46.20238876,58.18482971,61.95336533,65.10107422,92.45002747,107.6673508,107.2423248,107.2918243,108.838562,99.65550232,109.9377976,110.0498047,111.6779099
Indonesia,South-Eastern Asia,"Current health expenditure per capita, PPP (current international $)",95.95162201,114.1544495,111.7843247,133.2376099,133.8318329,171.2157135,189.891571,220.2726288,214.7241821,224.9380493,245.2957764,261.8250427,274.1750183,296.3525391,329.486969,330.9111328,358.0777893,352.1897583,375.1556397
Iran,Western Asia,Current health expenditure (% of GDP),4.73503828,5.10817003,4.75592756,5.13223505,5.18574619,5.30572176,5.19862604,5.03977919,5.2816844,6.55954552,6.75473118,6.60725069,6.63648605,5.99379873,6.9135108,7.76057911,8.85950661,8.65966415,8.66168594
Iran,Western Asia,Current health expenditure per capita (current US$),80.85904694,94.61769867,105.7709427,116.6152039,142.404541,174.8438721,199.8020172,248.3849487,302.4498291,371.420105,445.6636353,530.7138062,525.5848389,418.8852844,387.3760986,379.2756348,458.2581787,478.3614807,484.2865906
Iran,Western Asia,"Current health expenditure per capita, PPP (current international $)",510.015564,562.3146973,553.6343994,652.4977417,690.0203247,756.5249634,795.2723999,835.7024536,882.4782715,1092.223022,1189.325073,1209.718628,1129.15625,1021.589661,1223.499634,1348.209717,1727.065308,1758.991455,1691.335693
Iraq,Western Asia,Current health expenditure (% of GDP),..,..,..,2.99196029,3.84302664,2.89739919,2.42247868,3.10637736,3.03573871,3.76825881,3.23055601,2.79131818,2.69039416,2.81939769,2.79654908,3.14279079,3.2278583,4.12501717,4.1062417
Iraq,Western Asia,Current health expenditure per capita (current US$),..,..,..,28.1536808,53.50862122,53.76188278,57.19505692,98.87436676,132.1146545,167.3632965,150.45607,168.7490234,183.9160767,199.5162201,190.6933289,156.8372345,154.1859741,214.3563385,239.4130554
Iraq,Western Asia,"Current health expenditure per capita, PPP (current international $)",..,..,..,181.9386597,355.6925049,282.1672669,262.6165161,344.7498474,365.5104065,463.0299072,416.2540283,382.2424316,412.1922913,454.8693848,446.0600281,502.3175354,583.786438,722.6640015,715.958313
Ireland,Northern Europe,Current health expenditure (% of GDP),5.90528059,6.39933586,6.67451334,7.00860691,7.22511625,7.64780617,7.5133214,7.80248547,9.10202408,10.48682594,10.50265503,10.70849514,10.68722248,10.30022049,9.67580032,7.31716299,7.4142108,7.15484905,6.92870378
Ireland,Northern Europe,Current health expenditure per capita (current US$),1564.837402,1823.734741,2200.357422,2910.932129,3483.160645,3938.191162,4147.132324,4858.64502,5638.779297,5502.887695,5133.455078,5570.705566,5239.337891,5331.600586,5399.598633,4561.737793,4717.568359,5019.701172,5489.070801
Ireland,Northern Europe,"Current health expenditure per capita, PPP (current international $)",1795.534424,2100.935303,2369.668945,2560.516602,2822.626465,3128.888184,3372.339355,3697.598877,4059.450439,4381.680176,4561.257813,4813.001465,4954.579102,4948.549805,4962.424316,5079.226074,5365.20166,5616.831543,5896.691895
Israel,Western Asia,Current health expenditure (% of GDP),6.80195379,7.22640753,7.1476779,7.08944702,7.02626944,7.12387037,6.91167355,6.88591146,6.96814823,7.06644821,7.01676989,6.97842979,7.11489153,7.0793376,7.15390539,7.10652399,7.15261269,7.49766827,7.51703548
Israel,Western Asia,Current health expenditure per capita (current US$),1513.944702,1559.083252,1403.31604,1433.670776,1488.161377,1555.036011,1593.609863,1799.732544,2144.821533,2039.003052,2234.949707,2437.046143,2402.915771,2678.361816,2819.571777,2670.466797,2813.335938,3212.791504,3323.650635
Israel,Western Asia,"Current health expenditure per capita, PPP (current international $)",1793.636475,1913.079712,1920.094727,1799.45813,1886.622559,1877.496216,1873.939575,1984.8302,1989.981079,2023.252075,2101.578369,2210.542236,2342.507568,2518.752441,2560.209717,2645.089355,2852.71167,3087.963379,3207.466309
Italy,Southern Europe,Current health expenditure (% of GDP),7.56665564,7.73760843,7.86693525,7.83297729,8.16549301,8.33931828,8.43673038,8.13610077,8.53282356,8.95162296,8.91602039,8.77413177,8.78352833,8.77543831,8.86791897,8.85689163,8.72533035,8.6777401,8.66763401
Italy,Southern Europe,Current health expenditure per capita (current US$),1524.239624,1586.657104,1762.537598,2163.025391,2565.627441,2677.552246,2832.697754,3092.558838,3504.111572,3337.750732,3217.682861,3392.012695,3086.303223,3149.242676,3154.275879,2675.671631,2699.73291,2809.721436,2988.99585
Italy,Southern Europe,"Current health expenditure per capita, PPP (current international $)",2049.430664,2170.557861,2263.524414,2291.761475,2419.033447,2516.803223,2738.939941,2785.304932,3040.122803,3103.13623,3139.108154,3211.956055,3212.635498,3216.071777,3210.07373,3265.522461,3416.696777,3572.10083,3624.082275
Jamaica,Caribbean,Current health expenditure (% of GDP),5.64462566,5.15652943,4.74544334,4.22014093,4.80435324,4.54581738,4.20788145,5.32057667,5.61143064,5.1465435,5.29506969,5.23800421,4.88512135,4.95499468,5.16615725,5.62562609,5.70750713,6.14377928,6.06135607
Jamaica,Caribbean,Current health expenditure per capita (current US$),191.4724731,177.2637482,171.2720642,146.8826294,179.3847046,186.5417328,182.2562256,246.0103607,276.5376892,223.1117401,249.0825958,267.7389832,254.507782,247.2129669,249.7215576,276.0567322,276.4597473,311.8700562,320.9763184
Jamaica,Caribbean,"Current health expenditure per capita, PPP (current international $)",356.6637268,334.9234009,317.2000732,296.0367737,348.6676636,341.3444214,333.217041,436.6525574,463.3846436,407.6177673,415.8730469,424.9133301,399.1210022,411.5988464,437.7676086,483.5354004,500.2128906,552.1261597,559.1159058
Japan,Eastern Asia,Current health expenditure (% of GDP),7.15091324,7.35919762,7.47336435,7.61100292,7.65719414,7.78066874,7.80784273,7.89046049,8.19951439,9.0582962,9.15677357,10.61671734,10.79065323,10.79159355,10.83204937,10.88550663,10.83460999,10.79634285,10.95338821
Japan,Eastern Asia,Current health expenditure per capita (current US$),2740.674805,2479.811523,2404.646484,2642.227051,2875.933594,2883.300049,2754.377441,2772.697021,3213.695557,3686.154297,4060.490967,5087.356445,5212.183594,4336.106934,4099.280273,3733.376465,4174.422363,4121.036621,4266.586914
Japan,Eastern Asia,"Current health expenditure per capita, PPP (current international $)",1908.959961,2012.817505,2097.134277,2195.607178,2315.775146,2453.009521,2572.188477,2711.881836,2842.77124,2995.341553,3191.907227,3778.414307,3988.363525,4177.434082,4214.348633,4368.333008,4304.609375,4386.461426,4503.682129
Jordan,Western Asia,Current health expenditure (% of GDP),9.63493919,9.88527393,9.65557861,9.11606026,9.02237034,8.86274529,8.0562067,8.30104733,8.75392818,9.5021286,8.38929749,8.29931927,7.8829236,7.24769545,7.31149483,7.59315777,7.2834053,8.11925125,7.79041338
Jordan,Western Asia,Current health expenditure per capita (current US$),159.147644,170.0458069,174.0001984,171.0476685,184.5114899,193.5009613,202.4481354,227.0579071,293.3645935,328.3468628,305.2936096,313.9347839,305.7170715,289.8249817,297.8348999,310.6847229,298.8072205,337.7554016,330.1418762
Jordan,Western Asia,"Current health expenditure per capita, PPP (current international $)",552.6442871,598.7741699,616.7074585,604.5085449,649.5696411,688.6179199,670.8109741,735.4212647,808.8699951,887.5708008,769.9524536,759.7619019,721.5877686,659.1704102,667.2220459,687.8214111,662.0898438,749.821167,737.7508545
Kazakhstan,Central Asia,Current health expenditure (% of GDP),4.16031075,3.47096658,3.61480379,3.72335052,3.98307776,3.90172386,3.39824891,2.70314837,3.04952645,3.49913764,2.73641396,2.60236669,3.03725982,2.66286755,2.97468424,3.04051089,3.42235565,3.12588406,2.92212725
Kazakhstan,Central Asia,Current health expenditure per capita (current US$),50.99633026,51.56954956,59.46535873,76.02937317,112.7056961,144.7014008,177.0089569,180.5011597,256.544281,251.4995422,249.2689209,303.9808655,377.1272888,370.0940247,380.6600952,319.0499268,263.4837341,281.6177673,275.8546143
Kazakhstan,Central Asia,"Current health expenditure per capita, PPP (current international $)",328.5897827,318.2451477,368.0412293,418.5817871,499.0236206,547.4664307,538.6237793,474.5133972,558.0515747,645.5908203,540.9793091,555.9377441,682.2367554,634.75,740.8073731,762.6074829,864.5744629,806.7290039,783.7634277
Kenya,Eastern Africa,Current health expenditure (% of GDP),4.63926125,4.8036828,4.95862436,5.16911125,5.3449378,5.31436777,5.87344599,5.99706984,6.04985666,6.02780771,6.11675072,5.81170416,5.61369753,5.51942348,5.45934105,5.21938848,5.14090538,4.8369956,5.16729498
Kenya,Eastern Africa,Current health expenditure per capita (current US$),20.51720238,21.25755501,21.68992996,25.03597069,27.09413719,30.47352028,40.28915024,49.51648712,54.57352448,54.56043243,58.21165848,56.46788025,63.82013702,66.80593872,71.83386993,69.77667999,72.51428223,75.85467529,88.38527679
Kenya,Eastern Africa,"Current health expenditure per capita, PPP (current international $)",86.1667099,92.6365509,95.35327911,101.7932739,110.1046906,116.1654053,122.2360535,133.2022705,133.5591888,134.762497,145.9436493,146.2182007,146.5587463,151.233429,156.5245514,155.959198,160.49086,157.5978394,179.1804352
Kiribati,Micronesia,Current health expenditure (% of GDP),8.64500046,12.32934475,11.9012785,10.66935253,12.42028809,11.50768661,11.57650661,11.35285187,14.07539082,13.43940926,9.20724678,8.58405113,8.59842396,9.46005249,9.93768883,7.98818541,9.32036781,10.77510738,12.11170006
Kiribati,Micronesia,Current health expenditure per capita (current US$),68.88991547,90.62192535,98.50437927,108.2701035,140.2951965,139.9230957,134.9060059,156.480072,200.8367004,176.545578,139.495224,148.8027039,154.0032349,162.524765,162.9607697,123.3463974,147.7773132,175.0655212,196.8479767
Kiribati,Micronesia,"Current health expenditure per capita, PPP (current international $)",136.8579254,193.2058868,193.5116577,176.8265076,204.0164642,201.0258637,203.0230866,205.0095215,247.044632,234.9419251,157.8133545,150.0161591,158.2645569,182.0312805,190.2208405,168.7265778,206.1556397,239.9270477,277.8327332
"Korea, South",Eastern Asia,Current health expenditure (% of GDP),3.89759398,4.4276228,4.16491032,4.4238739,4.38896513,4.61782169,4.94396782,5.11490726,5.39896727,5.78228998,5.91734409,6.00844383,6.13262033,6.24789429,6.47438097,6.65271664,6.91432714,7.10694933,7.56259203
"Korea, South",Eastern Asia,Current health expenditure per capita (current US$),473.9867554,508.2807617,544.2607422,644.149231,717.8743286,886.4706421,1065.266479,1223.174438,1149.708618,1106.064087,1366.384399,1512.452515,1566.122803,1701.154419,1898.920898,1918.689697,2034.436768,2258.668213,2542.818115
"Korea, South",Eastern Asia,"Current health expenditure per capita, PPP (current international $)",717.3890381,865.8091431,884.5716553,969.0688477,1035.081909,1150.74939,1316.818848,1475.735229,1612.57959,1712.750488,1878.51355,1961.464111,2063.654053,2143.083252,2293.312988,2531.398438,2748.36792,2929.065674,3213.66333
Kuwait,Western Asia,Current health expenditure (% of GDP),2.51490784,3.60882568,3.57235289,3.23327255,2.7573216,2.37762237,2.25313878,2.13314509,1.93336701,3.86935997,2.75703621,2.61808419,2.57378602,2.58543897,3.1975801,4.01473618,4.03104591,5.29526615,4.99920797
Kuwait,Western Asia,Current health expenditure per capita (current US$),463.8598328,598.4143677,637.4488525,715.6280518,744.8129273,846.2843018,964.0189819,976.5664063,1072.813354,1453.460449,1063.564697,1272.992432,1337.652588,1276.945068,1409.093628,1199.363525,1114.579956,1560.541748,1711.223389
Kuwait,Western Asia,"Current health expenditure per capita, PPP (current international $)",1410.120117,2014.103027,2054.006836,2195.109131,2083.182861,1985.989258,1993.678345,1947.387329,1738.424072,3067.051025,2035.182129,2042.692383,2064.420654,2026.957642,2452.650635,3012.718018,3051.08667,3760.216064,3669.016602
Kyrgyzstan,Central Asia,Current health expenditure (% of GDP),4.41414976,4.27703285,4.59219551,5.82382107,6.20281315,7.45010662,8.3118391,6.93210649,6.5251193,6.89873457,6.95027208,7.10729122,8.50966358,8.18745136,7.35766459,7.14930916,6.41248226,6.18586302,6.53458309
Kyrgyzstan,Central Asia,Current health expenditure per capita (current US$),12.29036808,13.16161728,14.77255917,22.32097054,27.23155403,36.11393356,45.97068405,50.84462738,63.82300568,60.65092087,61.45378494,79.82953644,99.98524475,104.7845841,94.01564789,80.11972809,71.92367554,76.98123169,85.73608398
Kyrgyzstan,Central Asia,"Current health expenditure per capita, PPP (current international $)",72.53806305,75.00582123,81.32377625,111.9415054,130.3764648,160.0325623,187.8392181,172.5889893,177.1188202,191.2324829,190.8532562,207.4507446,247.9826355,264.0887756,246.6138916,246.7991943,228.9799957,231.2718048,259.9259949
Lao PDR,South-Eastern Asia,Current health expenditure (% of GDP),4.27513599,4.29031658,3.69751263,4.47920704,3.54057336,3.33673215,2.93200922,3.15345573,2.76727295,3.46300411,2.91155219,1.94457507,2.07637596,2.39984965,2.29845548,2.45366454,2.36087489,2.52514863,2.24630332
Lao PDR,South-Eastern Asia,Current health expenditure per capita (current US$),14.38795185,14.76590061,13.1817894,17.97390747,16.57514763,17.68591881,19.59955788,25.21406746,27.1896553,36.23551178,34.97488022,27.45368385,32.83571243,43.81321716,45.93084335,52.37848282,54.50793457,61.20571136,57.11195755
Lao PDR,South-Eastern Asia,"Current health expenditure per capita, PPP (current international $)",87.69218445,95.90525055,91.86670685,118.1975555,101.2795181,103.2467575,101.4411011,117.8927078,108.4024735,146.0526886,126.6574554,89.33415985,100.990593,126.4069214,130.778183,149.082962,152.8253021,175.3018341,167.1159668
Latvia,Northern Europe,Current health expenditure (% of GDP),5.45028639,5.78918362,5.77924252,5.49818659,6.23694801,5.86492682,5.7398572,5.54140186,5.61553001,6.13475847,6.13846397,5.56752443,5.41030407,5.39593935,5.4568367,5.68592453,6.20632744,6.00696659,6.18923044
Latvia,Northern Europe,Current health expenditure per capita (current US$),181.5707245,205.0204773,237.295166,280.5087891,393.2980652,440.8097534,552.3015747,775.1915283,913.5214844,744.6616211,689.0772095,764.5917358,745.5174561,807.1300049,856.7665405,775.8643189,874.7977295,932.5015869,1101.492554
Latvia,Northern Europe,"Current health expenditure per capita, PPP (current international $)",434.3800964,518.5011597,578.2618408,602.397522,756.3787231,807.5819702,899.7324219,1000.560547,1085.896118,1028.872192,1068.700562,1093.872681,1146.01062,1217.72644,1296.149414,1405.778442,1630.908813,1704.413452,1895.775757
Lebanon,Western Asia,Current health expenditure (% of GDP),10.83669186,10.56954956,9.2884903,8.67684746,8.00453377,7.55121279,8.65032196,8.54391384,7.78850412,6.99202442,7.4433217,8.1471138,7.93143368,7.57978058,7.84629583,7.67934227,7.98103571,8.44765568,8.35297012
Lebanon,Western Asia,Current health expenditure per capita (current US$),479.6019898,459.4657898,418.0903015,385.026947,370.4224548,345.3574219,400.7099915,445.7762451,477.757019,515.3891602,577.359375,627.6420898,633.5097046,600.7730103,605.2432861,587.4569092,609.0610352,661.4279785,686.4677734
Lebanon,Western Asia,"Current health expenditure per capita, PPP (current international $)",902.1057129,896.8653565,790.126648,729.6179199,727.7052612,707.3044434,838.1000366,927.9476318,942.6300049,929.0031738,1050.341309,1127.754272,1079.737915,1009.067383,1024.089111,974.9240723,1012.601135,1081.281006,1085.851196
Lesotho,Southern Africa,Current health expenditure (% of GDP),5.85720491,6.37439108,5.95861387,5.62080336,5.63196611,5.06624413,5.69018555,6.76945686,7.24728012,8.37519169,7.61773348,8.79661846,8.57818985,9.01221848,8.65392971,8.49196434,8.01058197,8.94750309,9.28354836
Lesotho,Southern Africa,Current health expenditure per capita (current US$),26.23996544,26.13252449,22.34071541,31.49400139,40.47372437,40.76879501,48.55776596,65.21094513,68.62264252,80.58473969,94.69707489,125.0348663,117.1376953,116.8080139,113.7230988,103.6326523,89.38617706,111.6414261,124.7896729
Lesotho,Southern Africa,"Current health expenditure per capita, PPP (current international $)",78.36423492,88.75691223,82.63246155,83.12494659,85.47113037,82.50979614,98.62727356,149.5470886,167.1294098,200.3475647,187.7465057,231.4322815,243.9161224,267.3849793,264.1552124,260.3036194,254.090683,283.6983948,308.9975281
Liberia,Western Africa,Current health expenditure (% of GDP),4.07415962,3.28853774,2.78770471,3.17808437,7.87571001,8.96836472,7.47355461,9.38743019,7.44848108,9.50294399,8.87670994,9.22752571,8.59213543,8.18830681,9.06281471,10.37773991,9.79585648,8.15604591,6.73955679
Liberia,Western Africa,Current health expenditure per capita (current US$),12.50086308,10.08628559,8.54358292,7.72558451,22.52964973,26.44708443,25.11979103,37.23071289,35.63352966,44.75388718,45.5770874,55.07883072,56.53076553,59.07529831,65.21392822,73.39692688,69.9858551,56.9612236,45.42477798
Liberia,Western Africa,"Current health expenditure per capita, PPP (current international $)",1747.579834,1699.61084,1884.809204,1445.074341,3424.349854,4289.297363,3907.795898,5607.625977,4810.746094,6761.437988,6838.648926,7693.832031,7796.319824,8430.738281,10081.25781,11659.03125,11743.43652,11884.34668,12642.83105
Libya,Northern Africa,Current health expenditure (% of GDP),3.42542052,4.05162811,4.89009905,4.10041189,3.49171281,2.59774685,2.51467609,2.43791389,2.63571715,4.28816032,3.58541131,6.05012751,..,..,..,..,..,..,..
Libya,Northern Africa,Current health expenditure per capita (current US$),244.6750031,253.9099121,180.9859467,189.6885071,201.769455,212.0568085,234.7842255,275.479126,321.2136231,355.186615,399.019165,309.8786621,..,..,..,..,..,..,..
Libya,Northern Africa,"Current health expenditure per capita, PPP (current international $)",597.2935181,698.1324463,834.2664185,792.4138794,712.5478516,602.1906128,630.0258789,657.2282105,621.4128418,949.7407227,955.4846802,619.0524902,..,..,..,..,..,..,..
Lithuania,Northern Europe,Current health expenditure (% of GDP),6.1917491,6.00597954,6.13646746,6.17941618,5.50604343,5.64197302,5.83789873,5.75847721,6.28756523,7.35553408,6.83376026,6.5051465,6.29071617,6.13548851,6.19952059,6.49459124,6.63686323,6.47619867,6.56775236
Lithuania,Northern Europe,Current health expenditure per capita (current US$),217.1761322,218.8180237,254.3668823,338.8630676,366.9596863,438.9326782,536.0573731,704.2931519,936.5093384,864.7363892,805.2244873,925.4716187,896.9370728,958.9271851,1021.232971,920.1997681,988.5279541,1083.303345,1249.254639
